,title,date,stock
7519,"Stifel Maintains Hold on Intercept Pharmaceuticals, Lowers Price Target to $99",2020-05-12 09:28:00-04:00,ICPT
7520,"SunTrust Robinson Humphrey Maintains Hold on PulteGroup, Raises Price Target to $32",2020-05-12 09:27:00-04:00,PHM
7521,"Deutsche Bank Maintains Hold on Franco-Nevada, Raises Price Target to $127",2020-05-12 09:27:00-04:00,FNV
7522,"Stifel Maintains Hold on Ethan Allen Interiors, Raises Price Target to $11",2020-05-12 09:27:00-04:00,ETH
7523,"SunTrust Robinson Humphrey Maintains Hold on Premier, Raises Price Target to $32",2020-05-12 09:24:00-04:00,PINC
7524,"SunTrust Robinson Humphrey Maintains Buy on Pfenex, Lowers Price Target to $13",2020-05-12 09:23:00-04:00,PFNX
7525,Alexion Pharmaceuticals shares are trading higher on a report that Elliott Advisors sent a letter to the company seeking an immediate expiration of sales.,2020-05-12 09:23:00-04:00,ALXN
7526,Bow Street Urges Mack-Cali Shareholders To Vote For All Its Independent Nominees On GOLD Proxy Card,2020-05-12 09:23:00-04:00,CLI
7527,AeroVironment Wins $2.6M Contract From US Ally To Enhance Existing Puma Fleet With Puma LE Capabilities Plus Existing Fleet Support,2020-05-12 09:22:00-04:00,AVAV
7528,"Embraer Reports Delivered 5 Commercial, 9 Exec Jets In Q1",2020-05-12 09:22:00-04:00,ERJ
7529,"Deutsche Bank Maintains Buy on Charles River, Lowers Price Target to $174",2020-05-12 09:20:00-04:00,CRL
7530,"Deutsche Bank Maintains Buy on Essent Gr, Lowers Price Target to $47",2020-05-12 09:11:00-04:00,ESNT
7531,"Deutsche Bank Maintains Buy on Simon Property Group, Lowers Price Target to $101",2020-05-12 09:10:00-04:00,SPG
7532,Hertz Cancelled 90% Of News-Car Orders In March And April,2020-05-12 09:10:00-04:00,HTZ
7533,"Deutsche Bank Maintains Hold on RPT Realty, Lowers Price Target to $8",2020-05-12 09:09:00-04:00,RPT
7534,CORRECTION: Canterbury Park Q1 Sales $10.949M Down From $11.591M YoY,2020-05-12 09:08:00-04:00,CPHC
7535,Macerich shares are trading higher after the company reported Q1 results.,2020-05-12 09:08:00-04:00,MAC
7536,"SunTrust Robinson Humphrey Maintains Buy on Green Dot, Raises Price Target to $50",2020-05-12 09:08:00-04:00,GDOT
7537,"Deutsche Bank Maintains Hold on THL Credit, Lowers Price Target to $3",2020-05-12 09:07:00-04:00,TCRD
7538,"Deutsche Bank Maintains Buy on WhiteHorse Finance, Lowers Price Target to $11",2020-05-12 09:06:00-04:00,WHF
7539,"Deutsche Bank Maintains Buy on Radian Group, Lowers Price Target to $24",2020-05-12 09:04:00-04:00,RDN
7540,"Deutsche Bank Maintains Hold on Marriott Intl, Lowers Price Target to $88",2020-05-12 09:03:00-04:00,MAR
7541,"SunTrust Robinson Humphrey Maintains Hold on Choice Hotels Intl, Raises Price Target to $67",2020-05-12 09:02:00-04:00,CHH
7542,"Canterbury Park Holding Q1 EPS $0.050 Up From $0.010 YoY, Sales $10.959M Down From $11.591M YoY",2020-05-12 09:02:00-04:00,CPHC
7543,"Deutsche Bank Maintains Hold on Choice Hotels Intl, Lowers Price Target to $70",2020-05-12 09:02:00-04:00,CHH
7544,Hearing Kalinowski Upgrades Domino's Pizza From Neutral To Buy,2020-05-12 09:01:00-04:00,DPZ
7545,'Vladimir Putin's spokesman Dmitry Peskov has been hospitalized with coronavirus' -Tweet From The Daily Beast,2020-05-12 09:00:00-04:00,RSX
7546,Logitech Rallies On Q4 Results Driven By Work-From-Home Shift,2020-05-12 08:59:00-04:00,LOGI
7547,Maxim Group Downgrades MISTRAS Group to Hold,2020-05-12 08:58:00-04:00,MG
7548,US Labor Secretary Shows White House Advisors Have Expressed Opposition To Federal Pension Fund Admin. Plan To Invest In Chinese Companies,2020-05-12 08:58:00-04:00,FXI
7549,"Under Armour shares are trading higher, rebounding from post-earnings weakness on Monday. While several analysts maintained neutral ratings on the stock, Raymond James maintained a Strong Buy.",2020-05-12 08:57:00-04:00,UA
7550,"Deutsche Bank Maintains Buy on General Mills, Raises Price Target to $65",2020-05-12 08:57:00-04:00,GIS
7551,UPDATE: Elliott's Letter To Alexion Board,2020-05-12 08:57:00-04:00,ALXN
7552,"Company Shares Quiet; U.S. SEC Says Morgan Stanley Settles Charges It Provided Misleading Information To Clients In retail Wrap Fee Programs, To Pay $5M Penalty",2020-05-12 08:57:00-04:00,MS
7553,"Redbook Reports US Retail Sales During First Week Of May Down 1.5% Month Over Month, Down 7.5% Year Over Year",2020-05-12 08:56:00-04:00,XRT
7554,ChemoCentryx shares are trading higher after the company reported Q1 earnings results.,2020-05-12 08:55:00-04:00,CCXI
7555,ArcelorMittal shares are trading lower after the company Priced an 80.9 million share common stock offering at $9.27/share.,2020-05-12 08:53:00-04:00,MT
7556,'[Elon] will bring back American manufacturing. He's the best we have...' -Jim Cramer,2020-05-12 08:53:00-04:00,TSLA
7557,"SunTrust Robinson Humphrey Maintains Hold on AutoNation, Raises Price Target to $42",2020-05-12 08:52:00-04:00,AN
7558,Ford Motor Company Issues Three Safety Recalls In North America,2020-05-12 08:46:00-04:00,F
7559,"Wedbush Maintains Outperform on Apple, Raises Price Target to $350",2020-05-12 08:43:00-04:00,AAPL
7560,"Elliott Advisors Says Portola's 'Lack Of Obvious Strategic Fit' With Alexion Is What Drove 'Bulk Of The Market's Negative Reaction, In Our View'",2020-05-12 08:42:00-04:00,ALXN
7561,Global Ship Lease: Q1 Earnings Insights,2020-05-12 08:42:00-04:00,GSL
7562,CommVault Systems shares are trading lower after the company reported worse-than-expected Q4 EPS and sales results.,2020-05-12 08:39:00-04:00,CVLT
7563,"'Distribution of Key Drug Was Flawed, Says White House Official' -Yesterday WSJ Report",2020-05-12 08:39:00-04:00,GILD
7564,"Portola Pharma Shares Volatile, Very Slightly Lower, Following Letter From Elliott Advisors To Alexion Criticizing Deal With Co.",2020-05-12 08:38:00-04:00,ALXN
7565,"Perma-Fix Environmental Q1 EPS $0.110 Up From $(0.050) YoY, Sales $24.860M Up From $11.708M YoY",2020-05-12 08:38:00-04:00,PESI
7566,"Watching Alexion Pharma Shares Premarket Amid Report Elliott Advisors Sent Letter To Co., Seeking Immediate Exploration Of Sale",2020-05-12 08:37:00-04:00,ALXN
7567,Vonage Launches Integration With ServiceNow,2020-05-12 08:34:00-04:00,VG
7568,Evoke Pharma Q1 EPS $(0.070) Up From $(0.110) YoY,2020-05-12 08:33:00-04:00,EVOK
7569,"Penn National Gaming Prices 16.667M Share Offering At $18/Share, $300M 2.75% Convertible Senior Notes Due 2026",2020-05-12 08:33:00-04:00,PENN
7570,"Cramer Gives His Opinion On Cisco, Uber And More",2020-05-12 08:33:00-04:00,CERS
7571,Apple Unveils Update To Logic Pro,2020-05-12 08:32:00-04:00,AAPL
7572,"Dave & Buster's Entertainment, Inc. Appoints John Hockin to its Board of Directors",2020-05-12 08:31:00-04:00,PLAY
7573,CACI Wins $465M Task Order To Provide Expertise For US Army C5ISR Missions,2020-05-12 08:31:00-04:00,CACI
7574,"Global Ship Lease Q1 EPS $0.020 May Not Compare To $0.190 Estimate, Sales $70.900M Miss $71.110M Estimate",2020-05-12 08:31:00-04:00,GSL
7575,"SVB Leerink Maintains Outperform on Sientra, Lowers Price Target to $5.3",2020-05-12 08:30:00-04:00,SIEN
7576,"Wells Fargo Maintains Overweight on Home Depot, Raises Price Target to $260",2020-05-12 08:29:00-04:00,HD
7577,"Wells Fargo Maintains Equal-Weight on Taylor Morrison Home, Raises Price Target to $16",2020-05-12 08:28:00-04:00,TMHC
7578,"Morgan Stanley Maintains Underweight on Norfolk Southern, Raises Price Target to $122",2020-05-12 08:26:00-04:00,NSC
7579,"Wells Fargo Maintains Equal-Weight on Infinity Pharmaceuticals, Lowers Price Target to $1",2020-05-12 08:25:00-04:00,INFI
7580,"Wells Fargo Maintains Overweight on Lowe's Companies, Raises Price Target to $130",2020-05-12 08:24:00-04:00,LOW
7581,"'Canadian coffee chain @TimHortons China unit said Tuesday that it has received funding from #Tencent, and the money will be used for store expansion.' -China's National Business Daily",2020-05-12 08:24:00-04:00,QSR
7582,Elon Musk Appoints Paint Operations Director To Oversee Fremont Production,2020-05-12 08:24:00-04:00,TSLA
7583,"Morgan Stanley Maintains Equal-Weight on Lululemon Athletica, Raises Price Target to $167",2020-05-12 08:23:00-04:00,LULU
7584,"Wells Fargo Maintains Overweight on Genpact, Raises Price Target to $39",2020-05-12 08:22:00-04:00,G
7585,"Wells Fargo Maintains Overweight on Entergy, Lowers Price Target to $120",2020-05-12 08:21:00-04:00,ETR
7586,"Oppenheimer Maintains Outperform on Recro Pharma, Lowers Price Target to $12",2020-05-12 08:20:00-04:00,REPH
7587,"Wells Fargo Maintains Equal-Weight on CrossAmerica Partners, Raises Price Target to $14",2020-05-12 08:19:00-04:00,CAPL
7588,"Oppenheimer Maintains Outperform on QuickLogic, Lowers Price Target to $9",2020-05-12 08:19:00-04:00,QUIK
7589,"Morgan Stanley Maintains Equal-Weight on Incyte, Raises Price Target to $95",2020-05-12 08:19:00-04:00,INCY
7590,"Oppenheimer Maintains Outperform on Novavax, Raises Price Target to $38.5",2020-05-12 08:18:00-04:00,NVAX
7591,"Morgan Stanley Maintains Equal-Weight on II-VI, Raises Price Target to $42",2020-05-12 08:17:00-04:00,IIVI
7592,"Morgan Stanley Maintains Equal-Weight on Gap, Lowers Price Target to $9",2020-05-12 08:15:00-04:00,GPS
7593,"Morgan Stanley Maintains Equal-Weight on Foot Locker, Raises Price Target to $24",2020-05-12 08:11:00-04:00,FL
7594,"Credit Suisse Maintains Neutral on Nelnet, Raises Price Target to $52",2020-05-12 08:10:00-04:00,NNI
7595,"Credit Suisse Maintains Outperform on Macrogenics, Raises Price Target to $30",2020-05-12 08:09:00-04:00,MGNX
7596,OraSure Reports Will Consolidate All Microbiome Services Under Diversigen Brand,2020-05-12 08:09:00-04:00,OSUR
7597,Marathon Patent Group Announces Additional Purchase Of 660 Next Generation S19 Pro ASIC Miners,2020-05-12 08:08:00-04:00,MARA
7598,"Oppenheimer Maintains Outperform on Acceleron Pharma, Raises Price Target to $115",2020-05-12 08:08:00-04:00,XLRN
7599,Sequans Prices 4.85M ADS Offering At $5.15/ADS,2020-05-12 08:07:00-04:00,SQNS
7600,Enzo Announces Issuance Of US Patent For Methods Of Producing Monoclonal Antibodies Against Osteoporosis Drug Target Sclerostin,2020-05-12 08:07:00-04:00,ENZ
7601,Otonomy And AGTC To Present Preclinical Results Supporting Selection Of Product Candidate For GJB2 Gene Therapy Hearing Loss Program,2020-05-12 08:06:00-04:00,AGTC
7602,"The Daily Biotech Pulse: NASH Disappointment For Genfit, Novavax Lands $384M CEPI Funding For Coronavirus Vaccine, GW Pharma Earnings",2020-05-12 08:06:00-04:00,ADMP
7603,Privet Fund and UPG Enterprises Send Letter to Synalloy Stockholders Outlining Their Strategic Plan for Long-Term Value Creation,2020-05-12 08:05:00-04:00,PRIM
7604,"Morgan Stanley Maintains Overweight on Cytokinetics, Raises Price Target to $29",2020-05-12 08:04:00-04:00,CYTK
7605,"ProPhase Labs Q1 EPS $(0.070) Up From $(0.090) YoY, Sales $1.900M Down From $2.318M YoY",2020-05-12 08:03:00-04:00,PRPH
7606,"AstroNova Reports Application, Receipt For $4.4M Small Business Admin. Loan Through Paycheck Protection Program",2020-05-12 08:03:00-04:00,ALOT
7607,Kratos Wins $14M C5ISR System Contract,2020-05-12 08:02:00-04:00,KTOS
7608,Seattle Genetics Reports TUKYSA Approval For Treatment Of Patients With Metastatic HER2-Positive Breast Cancer In Switzerland,2020-05-12 08:01:00-04:00,SGEN
7609,"Benzinga Pro's Top 5 Stocks To Watch For Tues., May 12, 2020: GIS, DKNG, ABT, GO, COUP",2020-05-12 07:58:00-04:00,AB
7610,"B. Riley FBR Maintains Buy on Verso, Raises Price Target to $23",2020-05-12 07:58:00-04:00,VRS
7611,"B. Riley FBR Maintains Neutral on Spark Energy, Lowers Price Target to $8",2020-05-12 07:56:00-04:00,SPKE
7612,"B. Riley FBR Maintains Buy on Novavax, Raises Price Target to $43",2020-05-12 07:53:00-04:00,NVAX
7613,"B. Riley FBR Maintains Neutral on Lincoln National, Raises Price Target to $35",2020-05-12 07:52:00-04:00,LNC
7614,"B. Riley FBR Maintains Buy on Gladstone Land, Raises Price Target to $16",2020-05-12 07:51:00-04:00,LAND
7615,"B. Riley FBR Maintains Neutral on II-VI, Raises Price Target to $35",2020-05-12 07:50:00-04:00,IIVI
7616,"B. Riley FBR Maintains Buy on HC2 Holdings, Raises Price Target to $8.5",2020-05-12 07:48:00-04:00,HCHC
7617,Commvault Systems: Q4 Earnings Insights,2020-05-12 07:46:00-04:00,CVLT
7618,"B. Riley FBR Maintains Buy on Cormedix, Raises Price Target to $12",2020-05-12 07:45:00-04:00,CRMD
7619,"B. Riley FBR Maintains Buy on Colony Capital, Lowers Price Target to $5",2020-05-12 07:44:00-04:00,CLNY
7620,"CommVault Systems Q4 EPS $0.300 Misses $0.380 Estimate, Sales $164.700M Miss $173.030M Estimate",2020-05-12 07:42:00-04:00,CVLT
7621,"B. Riley FBR Maintains Buy on City Office REIT, Raises Price Target to $12",2020-05-12 07:42:00-04:00,CIO
7622,"B. Riley FBR Maintains Buy on Camtek, Raises Price Target to $15",2020-05-12 07:41:00-04:00,CAMT
7623,'China on Tuesday said new batch of imported products from #US will be excluded from punitive tariffs. The move came just days after US released #tariff exemption list for imported products from China' -China's Global Times,2020-05-12 07:39:00-04:00,FXI
7624,Recap: Vishay Intertechnology Q1 Earnings,2020-05-12 07:37:00-04:00,VSH
7625,"Raymond James Maintains Outperform on ScanSource, Lowers Price Target to $33",2020-05-12 07:37:00-04:00,SCSC
7626,10 Real Estate Stocks Moving In Tuesday's Pre-Market Session,2020-05-12 07:36:00-04:00,CHMI
7627,12 Energy Stocks Moving In Tuesday's Pre-Market Session,2020-05-12 07:35:00-04:00,BTE
7628,"LabCorp Expands Availability Of Its COVID-19 At-Home Collection Test Kit, Says 'Consumers Now Have Access to the At-Home Test Collection Kit Online with No Upfront Costs'",2020-05-12 07:35:00-04:00,LH
7629,Acerus Cantel Announces Amended Credit Facility; Sees Prelim Q3 Sales $235M-$237M,2020-05-12 07:34:00-04:00,CMD
7630,7 Basic Materials Stocks Moving In Tuesday's Pre-Market Session,2020-05-12 07:32:00-04:00,AU
7631,13 Financial Services Stocks Moving In Tuesday's Pre-Market Session,2020-05-12 07:31:00-04:00,AEG
7632,"Palatin Technologies Q3 EPS $(0.020), Inline",2020-05-12 07:31:00-04:00,PTN
7633,Duke Energy: Q1 Earnings Insights,2020-05-12 07:31:00-04:00,DUK
7634,Tonix Pharmaceuticals Q1 EPS $(0.370) Up From $(1.290) YoY,2020-05-12 07:31:00-04:00,TNXP
7635,"Vishay Intertechnology Q1 Adj. EPS $0.210 Beats $0.140 Estimate, Sales $613.000M Beat $596.190M Estimate",2020-05-12 07:31:00-04:00,VSH
7636,Recap: Ingersoll Rand Q1 Earnings,2020-05-12 07:29:00-04:00,IR
7637,"Cantor Fitzgerald Reiterates Overweight on CymaBay Therapeutics, Raises Price Target to $15",2020-05-12 07:28:00-04:00,CBAY
7638,"Raymond James Reiterates Strong Buy on ChemoCentryx, Raises Price Target to $102",2020-05-12 07:27:00-04:00,CCXI
7639,Wedbush Upgrades CarMax to Outperform,2020-05-12 07:26:00-04:00,KMX
7640,BlackRock shares are trading lower after PNC announced it will sell its investment in the company through a registered offering and related buyback by BlackRock.,2020-05-12 07:25:00-04:00,BLK
7641,"Stifel Upgrades CymaBay Therapeutics to Buy, Raises Price Target of $8",2020-05-12 07:24:00-04:00,CBAY
7642,"H.C. Wainwright Reiterates Buy on Novavax, Raises Price Target to $50",2020-05-12 07:23:00-04:00,NVAX
7643,"CL King Upgrades J&J Snack Foods to Buy, Announces $140 Price Target",2020-05-12 07:23:00-04:00,JJSF
7644,"Remark Holdings Shares Spike ~20.5% Over Last Few Mins, Now Over $2 Level",2020-05-12 07:23:00-04:00,MARK
7645,"TransAlta Q1 EPS $0.070 Up From $(0.170) YoY, Sales $452.076M Miss $489.360M Estimate",2020-05-12 07:20:00-04:00,TAC
7646,BTIG Downgrades Endologix to Neutral,2020-05-12 07:19:00-04:00,ELGX
7647,InspireMD shares are trading higher after the company reported better-than-expected Q1 EPS and sales results.,2020-05-12 07:19:00-04:00,NSPR
7648,NanoViricides shares are trading higher after the company announced it has developed highly effective broad-spectrum drug candidates against Coronaviruses.,2020-05-12 07:18:00-04:00,NNVC
7649,"InspireMD Q1 EPS $(0.430) Beats $(0.630) Estimate, Sales $1.034M Beat $1.000M Estimate",2020-05-12 07:18:00-04:00,NSPR
7650,Neptune Announces Launch Of Neptune Air Non-Contact Thermometer,2020-05-12 07:18:00-04:00,NEPT
7651,32 Stocks Moving in Tuesday's Pre-Market Session,2020-05-12 07:16:00-04:00,ADES
7652,Ocular Therapeutix Announces First Patient Dosed In Phase 1 Clinical Trial Of OTX-CSI For The Treatment Of Dry Eye Disease,2020-05-12 07:16:00-04:00,OCUL
7653,Canaccord Genuity Downgrades Intersect ENT to Hold,2020-05-12 07:15:00-04:00,XENT
7654,Embraer Says It Delivered 5 Commercial Jets And 9 Executive Jets In Q1; Says Its Backlog Stood At $15.9B On March 31,2020-05-12 07:15:00-04:00,ERJ
7655,Recap: Radcom Q1 Earnings,2020-05-12 07:14:00-04:00,RDCM
7656,"B of A Securities Downgrades Stanley Black & Decker to Neutral, Announces $120 Price Target",2020-05-12 07:11:00-04:00,SWK
7657,"CytoSorbents Announces CytoSorb Is Now EU Approved To Remove Rivaroxaban, A Leading Factor Xa Inhibitor And Novel Oral Anticoagulant, During On-Pump Cardiothoracic Surgery",2020-05-12 07:11:00-04:00,CTSO
7658,NanoViricides Develops Highly Effective Broad-Spectrum Drug Candidates Against Coronaviruses,2020-05-12 07:10:00-04:00,NNVC
7659,Recap: ICL Group Q1 Earnings,2020-05-12 07:09:00-04:00,ICL
7660,"HC Wainwright & Co. Reiterates Neutral on Nektar Therapeutics, Lowers Price Target to $26",2020-05-12 07:09:00-04:00,NKTR
7661,Recap: Allot Q1 Earnings,2020-05-12 07:07:00-04:00,ALLT
7662,II-VI shares are trading higher after the company reported better-than-expected Q3 sales results. The company also issued Q4 EPS and sales guidance above analyst estimates.,2020-05-12 07:06:00-04:00,IIVI
7663,"HC Wainwright & Co. Reiterates Buy on AMAG Pharmaceuticals, Raises Price Target to $10",2020-05-12 07:05:00-04:00,AMAG
7664,"Macerich Q1 FFO $0.810, Same YoY, Sales $226.952M Beat $211.030M Estimate",2020-05-12 07:05:00-04:00,MAC
7665,Simon Property Group shares are trading higher after the company reported Q1 earnings results.,2020-05-12 07:04:00-04:00,SPG
7666,"Radcom Q1 Adj. EPS $(0.170) Misses $(0.100) Estimate, Sales $8.300M Beat $8.010M Estimate",2020-05-12 07:01:00-04:00,RDCM
7667,"Needham Maintains Buy on II-VI, Raises Price Target to $52",2020-05-12 06:59:00-04:00,IIVI
7668,CymaBay shares are trading higher after the company announced an independent expert panel unanimously concluded there is no evidence of liver injury in the Phase 2b NASH study of seladelpar. The panel supported re-initiating development of seladelpar.,2020-05-12 06:53:00-04:00,CBAY
7669,"SVB Leerink Upgrades CymaBay Therapeutics to Outperform, Raises Price Target to $6",2020-05-12 06:48:00-04:00,CBAY
7670,"China Says Will Roll Out Temporary Policy Support To Help Businesses That Have Suffered A Shock Or Brought To A Standstill Due To The Virus Pandemic, Says Will Accelerate The Replenishment Of Capital For Mid-sized And Small Banks",2020-05-12 06:47:00-04:00,FXI
7671,"'As countries consider lifting lockdowns, some in Asia are experiencing a resurgence in coronavirus cases' -CNBC, From Earlier",2020-05-12 06:46:00-04:00,EWJ
7672,Not Just Fun And Games: How Esports Could Offer Potential Investment Opportunities,2020-05-12 06:43:00-04:00,AAPL
7673,Novavax shares are trading higher after the company reported better-than-expected Q1 EPS and sales results. It also announced it will receive up to $388 million in funding from CEPI for COVID-19 (coronavirus) vaccine development and manufacturing.,2020-05-12 06:41:00-04:00,NVAX
7674,Intl Flavors & Fragrances shares are trading higher after the company reporter better-than-expected Q1 results.,2020-05-12 06:38:00-04:00,IFF
7675,"SVB Leerink Reiterates Outperform on ChemoCentryx, Raises Price Target to $65",2020-05-12 06:37:00-04:00,CCXI
7676,"Needham Maintains Buy on Green Dot, Raises Price Target to $40",2020-05-12 06:34:00-04:00,GDOT
7677,Restaurant Brands International Issues Letter Regarding Reopening,2020-05-12 06:33:00-04:00,QSR
7678,"Needham Maintains Buy on Genpact, Raises Price Target to $40",2020-05-12 06:33:00-04:00,G
7679,"With This NASDAQ-100 Soaring, Don't Forget This ETF",2020-05-12 06:31:00-04:00,AMZN
7680,"Ingersoll-Rand Q1 Adj. EPS $0.250 Misses $0.270 Estimate, Adj. Sales $1.300B Beat $1.240B Estimate",2020-05-12 06:31:00-04:00,IR
7681,"Goldman Sachs Downgrades Albemarle to Neutral, Lowers Price Target of $61",2020-05-12 06:29:00-04:00,ALB
7682,"Oppenheimer Initiates Coverage On Aldeyra Therapeutics with Outperform Rating, Announces Price Target of $12",2020-05-12 06:28:00-04:00,ALDX
7683,"PG&E Says Agreement Terms Include Co May Not Seek Rate Recovery of Wildfire-related Expenses, Expenditures in Future Applications in Amount of $1.823B",2020-05-12 06:26:00-04:00,PCG
7684,"SVB Leerink Reiterates Market Perform on AMAG Pharmaceuticals, Lowers Price Target to $9",2020-05-12 06:25:00-04:00,AMAG
7685,"PG&E Says on May 7, Cpuc Approved Previously Disclosed Settlement Agreement, Dated December 17, 2019, With Certain Modifications",2020-05-12 06:24:00-04:00,PCG
7686,"Goldman Sachs Upgrades Axalta Coating Sys to Buy, Raises Price Target of $25",2020-05-12 06:24:00-04:00,AXTA
7687,"Mannatech Q1 EPS $1.150 Up From $0.280 YoY, Sales $36.600M Down From $37.973M YoY",2020-05-12 06:23:00-04:00,MTEX
7688,"Evercore ISI Group Upgrades CymaBay Therapeutics to Outperform, Announces $15 Price Target",2020-05-12 06:22:00-04:00,CBAY
7689,"Raymond James Upgrades CymaBay Therapeutics to Outperform, Announces $7 Price Target",2020-05-12 06:21:00-04:00,CBAY
7690,"Wells Fargo Downgrades Crestwood Equity Partners to Equal-Weight, Announces $11 Price Target",2020-05-12 06:19:00-04:00,CEQP
7691,"Imperial Capital Downgrades Continental Resources to In-Line, Raises Price Target to $14",2020-05-12 06:17:00-04:00,CLR
7692,A Peek Into The Markets: US Stock Futures Mostly Flat Ahead Of Consumer Price Index,2020-05-12 06:17:00-04:00,IR
7693,"Piper Sandler Downgrades Cummins to Neutral, Lowers Price Target of $162",2020-05-12 06:17:00-04:00,CMI
7694,"Goldman Sachs Downgrades CenterPoint Energy to Neutral, Raises Price Target of $22",2020-05-12 06:16:00-04:00,CNP
7695,"Royal Caribbean Says for Three Months Ended March 31, 2020, Finalizing Certain Impairment Charges Preliminarily Estimated to Be $1B-$1.3B",2020-05-12 06:12:00-04:00,RCL
7696,BlackRock Largest Shareholder To Sell Entire Stake After Making 70-Fold Gains,2020-05-12 06:12:00-04:00,BLK
7697,"HSBC Upgrades Liberty Global to Buy, Announces $28 Price Target",2020-05-12 06:11:00-04:00,LBTYA
7698,Duke Energy Q1 EPS $1.140 Misses $1.190 Estimate,2020-05-12 06:11:00-04:00,DUK
7699,"Atlantic Equities Upgrades Marsh & McLennan to Overweight, Announces $110 Price Target",2020-05-12 06:10:00-04:00,MMC
7700,"U.S., European Markets Flat to Slightly Lower; Drop in European Steelmakers on Lower Demand Offsets Optimism over Drop in New Coronavirus Cases",2020-05-12 06:07:00-04:00,EWU
7701,"Cantor Fitzgerald Initiates Coverage On Premier with Overweight Rating, Announces Price Target of $42",2020-05-12 06:07:00-04:00,PINC
7702,"Stellus Capital Inv Q1 EPS $0.320, Inline, Sales $15.236M Miss $15.740M Estimate",2020-05-12 06:06:00-04:00,SCM
7703,"Mizuho Downgrades Portland General Electric to Neutral, Announces $44.5 Price Target",2020-05-12 06:06:00-04:00,POR
7704,KBR Awarded Technology Contract For Ash Re-Crystallization Plant In Brazil By Valmet,2020-05-12 06:04:00-04:00,KBR
7705,Cinedigm Corp Files for Mixed Shelf of Up to $10M,2020-05-12 06:04:00-04:00,CIDM
7706,"Jefferies Initiates Coverage On TC Pipelines with Buy Rating, Announces Price Target of $39",2020-05-12 06:01:00-04:00,TCP
7707,ArcelorMittal Prices 80.9M Common Share Offering @$9.27/Share,2020-05-12 05:58:00-04:00,MT
7708,Equinix Prices 2.25M Share Offering of Common Stock @$665/Share,2020-05-12 05:55:00-04:00,EQIX
7709,Credit Suisse Downgrades Williams Companies to Neutral,2020-05-12 05:53:00-04:00,WMB
7710,Amazon Releases AI-Based Enterprise Search Solution Kendra,2020-05-12 05:41:00-04:00,AMZN
7711,Neurocrine Biosciences Exercises Option to License Idorsia's Novel Treatment for Rare Pediatric Epilepsy,2020-05-12 05:27:00-04:00,NBIX
7712,Taiwan Semiconductor Says No Specific Plans Yet for US Fab,2020-05-12 05:19:00-04:00,TSM
7713,"Musk and Tesla Putting 'Major Pressure' On Alameda County, Say Wedbush Analysts",2020-05-12 05:16:00-04:00,TSLA
7714,Disney Plans Another Bonds Offering With A Six-Part Deal,2020-05-12 04:57:00-04:00,AAPL
7715,"5 Stocks To Watch For May 12, 2020",2020-05-12 04:42:00-04:00,AKBA
7716,"Earnings Scheduled For May 12, 2020",2020-05-12 04:12:00-04:00,ALGT
7717,"Twitter To Remove Coronavirus Misinformation, Including That Tweeted By Trump",2020-05-12 03:50:00-04:00,FB
7718,'Jim Cramer reviews top 10 stocks 'for this difficult moment' on the 'Cramer Covid-19 Index'' -CNBC,2020-05-11 21:48:00-04:00,COUP
7719,3 Soaring Cloud Computing ETFs,2020-05-11 18:10:00-04:00,AMZN
7720,"Electro-Sensors Q1 EPS $(0.030) Down From $(0.010) YoY, Sales $1.923M Down From $2.008M YoY",2020-05-11 18:00:00-04:00,ELSE
7721,"EZCORP Q2 Adj. EPS $0.170 Down From $0.220 YoY, Sales $223.300M Up From $214.730M YoY",2020-05-11 17:53:00-04:00,EZPW
7722,VAALCO Energy Q1 Adj. EPS $0.120 Up From $0.090 YoY,2020-05-11 17:48:00-04:00,EGY
7723,Novavax Receives $384M For Coronavirus Vaccine Program In CEPI's 'Single Biggest Investment' To Date,2020-05-11 17:41:00-04:00,NVAX
7724,Commercial Vehicle Group Amends Credit Agreements,2020-05-11 17:40:00-04:00,CVGI
7725,"Tesla Restarts Production, Musk Tweets 'If Anyone Is Arrested, I Ask That It Only Be Me'",2020-05-11 17:30:00-04:00,TSLA
7726,Q2 Holdings Inc Has Commenced A Roadshow To Market Its Common Stock In Connection With Its Proposed Follow-On Public Offering Of $275M Of Shares,2020-05-11 17:23:00-04:00,QTWO
7727,"Stanley Black & Decker Highlights 3 Upcoming Events On May 14, 19, 20",2020-05-11 17:19:00-04:00,SWK
7728,Cypress Energy Partners Q1 Sales $68.500M Down From $90.376M YoY,2020-05-11 17:19:00-04:00,CELP
7729,14 Stocks Moving In Monday's After-Hours Session,2020-05-11 17:19:00-04:00,AKBA
7730,Hallador Energy Q1 EPS $(0.120) Misses $0.020 Estimate,2020-05-11 17:18:00-04:00,HNRG
7731,Broadway Financial Reports Q1 Interest Income $4.571M Up From $4.373M YoY,2020-05-11 17:15:00-04:00,BYFC
7732,"Akorn Q1 EPS $0.360 Up From $(0.100) YoY, Sales $204.700M Up From $165.871M YoY",2020-05-11 17:15:00-04:00,AKRX
7733,GameStop Recommends Stockholders Vote For Co.'s Directors,2020-05-11 17:15:00-04:00,GME
7734,Scorpio Bulkers Reports Scorpio Services Purchases 50K In Common Shares At Average Price Of $17.15/Share,2020-05-11 17:14:00-04:00,SALT
